Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/without_induced.txt
At local time: 11:37:43,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
2239    7.7018189e-01    7.7223349e-01    7.7429605e-01    2.7086031e+31    2.7086031e+31    0.0000000e+00    0.0000000e+00
2240    7.7429605e-01    7.7635866e-01    7.7843219e-01    2.7158226e+31    2.7158226e+31    0.0000000e+00    0.0000000e+00
2241    7.7843219e-01    7.8050578e-01    7.8259045e-01    2.7230619e+31    2.7230619e+31    0.0000000e+00    0.0000000e+00
2242    7.8259045e-01    7.8467506e-01    7.8677088e-01    2.7303203e+31    2.7303203e+31    0.0000000e+00    0.0000000e+00
2243    7.8677088e-01    7.8886676e-01    7.9097366e-01    2.7375990e+31    2.7375990e+31    0.0000000e+00    0.0000000e+00
2244    7.9097366e-01    7.9308069e-01    7.9519892e-01    2.7448970e+31    2.7448970e+31    0.0000000e+00    0.0000000e+00
2245    7.9519892e-01    7.9731721e-01    7.9944676e-01    2.7522149e+31    2.7522149e+31    0.0000000e+00    0.0000000e+00
2246    7.9944676e-01    8.0157632e-01    8.0371726e-01    2.7595526e+31    2.7595526e+31    0.0000000e+00    0.0000000e+00
2247    8.0371726e-01    8.0585819e-01    8.0801052e-01    2.7669106e+31    2.7669106e+31    0.0000000e+00    0.0000000e+00
2248    8.0801052e-01    8.1016296e-01    8.1232685e-01    2.7742879e+31    2.7742879e+31    0.0000000e+00    0.0000000e+00
2249    8.1232685e-01    8.1449068e-01    8.1666613e-01    2.7816856e+31    2.7816856e+31    0.0000000e+00    0.0000000e+00
2250    8.1666613e-01    8.1884152e-01    8.2102865e-01    2.7891031e+31    2.7891031e+31    0.0000000e+00    0.0000000e+00
2251    8.2102865e-01    8.2321566e-01    8.2541436e-01    2.7965406e+31    2.7965406e+31    0.0000000e+00    0.0000000e+00
2252    8.2541436e-01    8.2761312e-01    8.2982367e-01    2.8039987e+31    2.8039987e+31    0.0000000e+00    0.0000000e+00
2253    8.2982367e-01    8.3203411e-01    8.3425641e-01    2.8114772e+31    2.8114772e+31    0.0000000e+00    0.0000000e+00
2254    8.3425641e-01    8.3647871e-01    8.3871281e-01    2.8189759e+31    2.8189759e+31    0.0000000e+00    0.0000000e+00
2255    8.3871281e-01    8.4094703e-01    8.4319311e-01    2.8264952e+31    2.8264952e+31    0.0000000e+00    0.0000000e+00
2256    8.4319311e-01    8.4543920e-01    8.4769726e-01    2.8340343e+31    2.8340343e+31    0.0000000e+00    0.0000000e+00
2257    8.4769726e-01    8.4995538e-01    8.5222554e-01    2.8415937e+31    2.8415937e+31    0.0000000e+00    0.0000000e+00
2258    8.5222554e-01    8.5449570e-01    8.5677797e-01    2.8491741e+31    2.8491741e+31    0.0000000e+00    0.0000000e+00
2259    8.5677797e-01    8.5906029e-01    8.6135471e-01    2.8567751e+31    2.8567751e+31    0.0000000e+00    0.0000000e+00
2260    8.6135471e-01    8.6364919e-01    8.6595595e-01    2.8643964e+31    2.8643964e+31    0.0000000e+00    0.0000000e+00
2261    8.6595595e-01    8.6826265e-01    8.7058175e-01    2.8720390e+31    2.8720390e+31    0.0000000e+00    0.0000000e+00
2262    8.7058175e-01    8.7290078e-01    8.7523222e-01    2.8797019e+31    2.8797019e+31    0.0000000e+00    0.0000000e+00
2263    8.7523222e-01    8.7756366e-01    8.7990755e-01    2.8873856e+31    2.8873856e+31    0.0000000e+00    0.0000000e+00
2264    8.7990755e-01    8.8225150e-01    8.8460785e-01    2.8950911e+31    2.8950911e+31    0.0000000e+00    0.0000000e+00
2265    8.8460785e-01    8.8696432e-01    8.8933331e-01    2.9028166e+31    2.9028166e+31    0.0000000e+00    0.0000000e+00
2266    8.8933331e-01    8.9170229e-01    8.9408398e-01    2.9105631e+31    2.9105631e+31    0.0000000e+00    0.0000000e+00
2267    8.9408398e-01    8.9646566e-01    8.9885998e-01    2.9183315e+31    2.9183315e+31    0.0000000e+00    0.0000000e+00
2268    8.9885998e-01    9.0125436e-01    9.0366155e-01    2.9261201e+31    2.9261201e+31    0.0000000e+00    0.0000000e+00
2269    9.0366155e-01    9.0606874e-01    9.0848869e-01    2.9339302e+31    2.9339302e+31    0.0000000e+00    0.0000000e+00
2270    9.0848869e-01    9.1090876e-01    9.1334176e-01    2.9417612e+31    2.9417612e+31    0.0000000e+00    0.0000000e+00
2271    9.1334176e-01    9.1577470e-01    9.1822064e-01    2.9496139e+31    2.9496139e+31    0.0000000e+00    0.0000000e+00
2272    9.1822064e-01    9.2066658e-01    9.2312557e-01    2.9574878e+31    2.9574878e+31    0.0000000e+00    0.0000000e+00
2273    9.2312557e-01    9.2558467e-01    9.2805678e-01    2.9653836e+31    2.9653836e+31    0.0000000e+00    0.0000000e+00
2274    9.2805678e-01    9.3052894e-01    9.3301427e-01    2.9733008e+31    2.9733008e+31    0.0000000e+00    0.0000000e+00
2275    9.3301427e-01    9.3549967e-01    9.3799829e-01    2.9812389e+31    2.9812389e+31    0.0000000e+00    0.0000000e+00
2276    9.3799829e-01    9.4049698e-01    9.4300890e-01    2.9891992e+31    2.9891992e+31    0.0000000e+00    0.0000000e+00
2277    9.4300890e-01    9.4552088e-01    9.4804627e-01    2.9971812e+31    2.9971812e+31    0.0000000e+00    0.0000000e+00
2278    9.4804627e-01    9.5057172e-01    9.5311064e-01    3.0051848e+31    3.0051848e+31    0.0000000e+00    0.0000000e+00
2279    9.5311064e-01    9.5564955e-01    9.5820194e-01    3.0132101e+31    3.0132101e+31    0.0000000e+00    0.0000000e+00
2280    9.5820194e-01    9.6075439e-01    9.6332049e-01    3.0212575e+31    3.0212575e+31    0.0000000e+00    0.0000000e+00
2281    9.6332049e-01    9.6588659e-01    9.6846634e-01    3.0293268e+31    3.0293268e+31    0.0000000e+00    0.0000000e+00
2282    9.6846634e-01    9.7104621e-01    9.7363973e-01    3.0374179e+31    3.0374179e+31    0.0000000e+00    0.0000000e+00
2283    9.7363973e-01    9.7623336e-01    9.7884077e-01    3.0455310e+31    3.0455310e+31    0.0000000e+00    0.0000000e+00
2284    9.7884077e-01    9.8144823e-01    9.8406959e-01    3.0536663e+31    3.0536663e+31    0.0000000e+00    0.0000000e+00
2285    9.8406959e-01    9.8669088e-01    9.8932630e-01    3.0618239e+31    3.0618239e+31    0.0000000e+00    0.0000000e+00
2286    9.8932630e-01    9.9196166e-01    9.9461108e-01    3.0700038e+31    3.0700038e+31    0.0000000e+00    0.0000000e+00
2287    9.9461108e-01    9.9726057e-01    9.9992418e-01    3.0782063e+31    3.0782063e+31    0.0000000e+00    0.0000000e+00
2288    9.9992418e-01    1.0025878e+00    1.0052656e+00    3.0864311e+31    3.0864311e+31    0.0000000e+00    0.0000000e+00
2289    1.0052656e+00    1.0079434e+00    1.0106355e+00    3.0946777e+31    3.0946777e+31    0.0000000e+00    0.0000000e+00
2290    1.0106355e+00    1.0133277e+00    1.0160341e+00    3.1029470e+31    3.1029470e+31    0.0000000e+00    0.0000000e+00
2291    1.0160341e+00    1.0187407e+00    1.0214616e+00    3.1112388e+31    3.1112388e+31    0.0000000e+00    0.0000000e+00
2292    1.0214616e+00    1.0241826e+00    1.0269181e+00    3.1195535e+31    3.1195535e+31    0.0000000e+00    0.0000000e+00
2293    1.0269181e+00    1.0296535e+00    1.0324037e+00    3.1278910e+31    3.1278910e+31    0.0000000e+00    0.0000000e+00
2294    1.0324037e+00    1.0351539e+00    1.0379186e+00    3.1362515e+31    3.1362515e+31    0.0000000e+00    0.0000000e+00
2295    1.0379186e+00    1.0406834e+00    1.0434630e+00    3.1446341e+31    3.1446341e+31    0.0000000e+00    0.0000000e+00
2296    1.0434630e+00    1.0462426e+00    1.0490370e+00    3.1530401e+31    3.1530401e+31    0.0000000e+00    0.0000000e+00
2297    1.0490370e+00    1.0518315e+00    1.0546408e+00    3.1614692e+31    3.1614692e+31    0.0000000e+00    0.0000000e+00
2298    1.0546408e+00    1.0574502e+00    1.0602745e+00    3.1699208e+31    3.1699208e+31    0.0000000e+00    0.0000000e+00
2299    1.0602745e+00    1.0630989e+00    1.0659382e+00    3.1783961e+31    3.1783961e+31    0.0000000e+00    0.0000000e+00
2300    1.0659382e+00    1.0687777e+00    1.0716324e+00    3.1868941e+31    3.1868941e+31    0.0000000e+00    0.0000000e+00
2301    1.0716324e+00    1.0744870e+00    1.0773567e+00    3.1954153e+31    3.1954153e+31    0.0000000e+00    0.0000000e+00
2302    1.0773567e+00    1.0802267e+00    1.0831119e+00    3.2039602e+31    3.2039602e+31    0.0000000e+00    0.0000000e+00
2303    1.0831119e+00    1.0859970e+00    1.0888977e+00    3.2125284e+31    3.2125284e+31    0.0000000e+00    0.0000000e+00
2304    1.0888977e+00    1.0917982e+00    1.0947143e+00    3.2211195e+31    3.2211195e+31    0.0000000e+00    0.0000000e+00
2305    1.0947143e+00    1.0976304e+00    1.1005621e+00    3.2297348e+31    3.2297348e+31    0.0000000e+00    0.0000000e+00
2306    1.1005621e+00    1.1034938e+00    1.1064411e+00    3.2383735e+31    3.2383735e+31    0.0000000e+00    0.0000000e+00
2307    1.1064411e+00    1.1093885e+00    1.1123515e+00    3.2470357e+31    3.2470357e+31    0.0000000e+00    0.0000000e+00
2308    1.1123515e+00    1.1153146e+00    1.1182935e+00    3.2557216e+31    3.2557216e+31    0.0000000e+00    0.0000000e+00
2309    1.1182935e+00    1.1212724e+00    1.1242673e+00    3.2644312e+31    3.2644312e+31    0.0000000e+00    0.0000000e+00
2310    1.1242673e+00    1.1272620e+00    1.1302729e+00    3.2731650e+31    3.2731650e+31    0.0000000e+00    0.0000000e+00
2311    1.1302729e+00    1.1332837e+00    1.1363107e+00    3.2819227e+31    3.2819227e+31    0.0000000e+00    0.0000000e+00
2312    1.1363107e+00    1.1393375e+00    1.1423806e+00    3.2907043e+31    3.2907043e+31    0.0000000e+00    0.0000000e+00
2313    1.1423806e+00    1.1454237e+00    1.1484830e+00    3.2995101e+31    3.2995101e+31    0.0000000e+00    0.0000000e+00
2314    1.1484830e+00    1.1515423e+00    1.1546180e+00    3.3083404e+31    3.3083404e+31    0.0000000e+00    0.0000000e+00
2315    1.1546180e+00    1.1576936e+00    1.1607858e+00    3.3171940e+31    3.3171940e+31    0.0000000e+00    0.0000000e+00
2316    1.1607858e+00    1.1638778e+00    1.1669865e+00    3.3260719e+31    3.3260719e+31    0.0000000e+00    0.0000000e+00
2317    1.1669865e+00    1.1700951e+00    1.1732203e+00    3.3349744e+31    3.3349744e+31    0.0000000e+00    0.0000000e+00
2318    1.1732203e+00    1.1763455e+00    1.1794873e+00    3.3439007e+31    3.3439007e+31    0.0000000e+00    0.0000000e+00
2319    1.1794873e+00    1.1826293e+00    1.1857880e+00    3.3528528e+31    3.3528528e+31    0.0000000e+00    0.0000000e+00
2320    1.1857880e+00    1.1889467e+00    1.1921223e+00    3.3618288e+31    3.3618288e+31    0.0000000e+00    0.0000000e+00
2321    1.1921223e+00    1.1952980e+00    1.1984904e+00    3.3708297e+31    3.3708297e+31    0.0000000e+00    0.0000000e+00
2322    1.1984904e+00    1.2016830e+00    1.2048925e+00    3.3798551e+31    3.3798551e+31    0.0000000e+00    0.0000000e+00
2323    1.2048925e+00    1.2081021e+00    1.2113289e+00    3.3889049e+31    3.3889049e+31    0.0000000e+00    0.0000000e+00
2324    1.2113289e+00    1.2145556e+00    1.2177995e+00    3.3979803e+31    3.3979803e+31    0.0000000e+00    0.0000000e+00
2325    1.2177995e+00    1.2210435e+00    1.2243049e+00    3.4070799e+31    3.4070799e+31    0.0000000e+00    0.0000000e+00
2326    1.2243049e+00    1.2275661e+00    1.2308449e+00    3.4162051e+31    3.4162051e+31    0.0000000e+00    0.0000000e+00
2327    1.2308449e+00    1.2341236e+00    1.2374197e+00    3.4253549e+31    3.4253549e+31    0.0000000e+00    0.0000000e+00
2328    1.2374197e+00    1.2407160e+00    1.2440299e+00    3.4345300e+31    3.4345300e+31    0.0000000e+00    0.0000000e+00
2329    1.2440299e+00    1.2473437e+00    1.2506753e+00    3.4437304e+31    3.4437304e+31    0.0000000e+00    0.0000000e+00
2330    1.2506753e+00    1.2540069e+00    1.2573562e+00    3.4529562e+31    3.4529562e+31    0.0000000e+00    0.0000000e+00
2331    1.2573562e+00    1.2607056e+00    1.2640727e+00    3.4622071e+31    3.4622071e+31    0.0000000e+00    0.0000000e+00
2332    1.2640727e+00    1.2674400e+00    1.2708251e+00    3.4714834e+31    3.4714834e+31    0.0000000e+00    0.0000000e+00
2333    1.2708251e+00    1.2742105e+00    1.2776138e+00    3.4807854e+31    3.4807854e+31    0.0000000e+00    0.0000000e+00
2334    1.2776138e+00    1.2810171e+00    1.2844385e+00    3.4901132e+31    3.4901132e+31    0.0000000e+00    0.0000000e+00
2335    1.2844385e+00    1.2878600e+00    1.2912997e+00    3.4994662e+31    3.4994662e+31    0.0000000e+00    0.0000000e+00
2336    1.2912997e+00    1.2947396e+00    1.2981977e+00    3.5088455e+31    3.5088455e+31    0.0000000e+00    0.0000000e+00
2337    1.2981977e+00    1.3016558e+00    1.3051324e+00    3.5182500e+31    3.5182500e+31    0.0000000e+00    0.0000000e+00
2338    1.3051324e+00    1.3086090e+00    1.3121041e+00    3.5276808e+31    3.5276808e+31    0.0000000e+00    0.0000000e+00
2339    1.3121041e+00    1.3155994e+00    1.3191133e+00    3.5371380e+31    3.5371380e+31    0.0000000e+00    0.0000000e+00
2340    1.3191133e+00    1.3226271e+00    1.3261596e+00    3.5466206e+31    3.5466206e+31    0.0000000e+00    0.0000000e+00
2341    1.3261596e+00    1.3296922e+00    1.3332438e+00    3.5561288e+31    3.5561288e+31    0.0000000e+00    0.0000000e+00
2342    1.3332438e+00    1.3367953e+00    1.3403658e+00    3.5656641e+31    3.5656641e+31    0.0000000e+00    0.0000000e+00
2343    1.3403658e+00    1.3439362e+00    1.3475257e+00    3.5752255e+31    3.5752255e+31    0.0000000e+00    0.0000000e+00
2344    1.3475257e+00    1.3511152e+00    1.3547240e+00    3.5848130e+31    3.5848130e+31    0.0000000e+00    0.0000000e+00
2345    1.3547240e+00    1.3583328e+00    1.3619606e+00    3.5944276e+31    3.5944276e+31    0.0000000e+00    0.0000000e+00
2346    1.3619606e+00    1.3655887e+00    1.3692360e+00    3.6040683e+31    3.6040683e+31    0.0000000e+00    0.0000000e+00
2347    1.3692360e+00    1.3728834e+00    1.3765502e+00    3.6137353e+31    3.6137353e+31    0.0000000e+00    0.0000000e+00
2348    1.3765502e+00    1.3802171e+00    1.3839035e+00    3.6234290e+31    3.6234290e+31    0.0000000e+00    0.0000000e+00
2349    1.3839035e+00    1.3875901e+00    1.3912961e+00    3.6331499e+31    3.6331499e+31    0.0000000e+00    0.0000000e+00
2350    1.3912961e+00    1.3950022e+00    1.3987283e+00    3.6428975e+31    3.6428975e+31    0.0000000e+00    0.0000000e+00
2351    1.3987283e+00    1.4024541e+00    1.4061999e+00    3.6526722e+31    3.6526722e+31    0.0000000e+00    0.0000000e+00
2352    1.4061999e+00    1.4099458e+00    1.4137117e+00    3.6624737e+31    3.6624737e+31    0.0000000e+00    0.0000000e+00
2353    1.4137117e+00    1.4174775e+00    1.4212635e+00    3.6723020e+31    3.6723020e+31    0.0000000e+00    0.0000000e+00
2354    1.4212635e+00    1.4250493e+00    1.4288555e+00    3.6821574e+31    3.6821574e+31    0.0000000e+00    0.0000000e+00
2355    1.4288555e+00    1.4326617e+00    1.4364882e+00    3.6920401e+31    3.6920401e+31    0.0000000e+00    0.0000000e+00
2356    1.4364882e+00    1.4403148e+00    1.4441617e+00    3.7019502e+31    3.7019502e+31    0.0000000e+00    0.0000000e+00
2357    1.4441617e+00    1.4480087e+00    1.4518762e+00    3.7118880e+31    3.7118880e+31    0.0000000e+00    0.0000000e+00
2358    1.4518762e+00    1.4557437e+00    1.4596318e+00    3.7218534e+31    3.7218534e+31    0.0000000e+00    0.0000000e+00
2359    1.4596318e+00    1.4635199e+00    1.4674289e+00    3.7318457e+31    3.7318457e+31    0.0000000e+00    0.0000000e+00
2360    1.4674289e+00    1.4713379e+00    1.4752676e+00    3.7418665e+31    3.7418665e+31    0.0000000e+00    0.0000000e+00
2361    1.4752676e+00    1.4791975e+00    1.4831483e+00    3.7519143e+31    3.7519143e+31    0.0000000e+00    0.0000000e+00
2362    1.4831483e+00    1.4870992e+00    1.4910711e+00    3.7619907e+31    3.7619907e+31    0.0000000e+00    0.0000000e+00
2363    1.4910711e+00    1.4950429e+00    1.4990361e+00    3.7720942e+31    3.7720942e+31    0.0000000e+00    0.0000000e+00
2364    1.4990361e+00    1.5030292e+00    1.5070436e+00    3.7822260e+31    3.7822260e+31    0.0000000e+00    0.0000000e+00
2365    1.5070436e+00    1.5110581e+00    1.5150940e+00    3.7923855e+31    3.7923855e+31    0.0000000e+00    0.0000000e+00
2366    1.5150940e+00    1.5191299e+00    1.5231874e+00    3.8025736e+31    3.8025736e+31    0.0000000e+00    0.0000000e+00
2367    1.5231874e+00    1.5272448e+00    1.5313239e+00    3.8127896e+31    3.8127896e+31    0.0000000e+00    0.0000000e+00
2368    1.5313239e+00    1.5354031e+00    1.5395041e+00    3.8230342e+31    3.8230342e+31    0.0000000e+00    0.0000000e+00
2369    1.5395041e+00    1.5436050e+00    1.5477278e+00    3.8333074e+31    3.8333074e+31    0.0000000e+00    0.0000000e+00
2370    1.5477278e+00    1.5518507e+00    1.5559955e+00    3.8436082e+31    3.8436082e+31    0.0000000e+00    0.0000000e+00
2371    1.5559955e+00    1.5601404e+00    1.5643073e+00    3.8539385e+31    3.8539385e+31    0.0000000e+00    0.0000000e+00
2372    1.5643073e+00    1.5684744e+00    1.5726635e+00    3.8642973e+31    3.8642973e+31    0.0000000e+00    0.0000000e+00
2373    1.5726635e+00    1.5768528e+00    1.5810645e+00    3.8746841e+31    3.8746841e+31    0.0000000e+00    0.0000000e+00
2374    1.5810645e+00    1.5852761e+00    1.5895102e+00    3.8851005e+31    3.8851005e+31    0.0000000e+00    0.0000000e+00
2375    1.5895102e+00    1.5937443e+00    1.5980012e+00    3.8955451e+31    3.8955451e+31    0.0000000e+00    0.0000000e+00
2376    1.5980012e+00    1.6022580e+00    1.6065373e+00    3.9060202e+31    3.9060202e+31    0.0000000e+00    0.0000000e+00
2377    1.6065373e+00    1.6108168e+00    1.6151192e+00    3.9165231e+31    3.9165231e+31    0.0000000e+00    0.0000000e+00
2378    1.6151192e+00    1.6194216e+00    1.6237469e+00    3.9270555e+31    3.9270555e+31    0.0000000e+00    0.0000000e+00
2379    1.6237469e+00    1.6280721e+00    1.6324207e+00    3.9376169e+31    3.9376169e+31    0.0000000e+00    0.0000000e+00
2380    1.6324207e+00    1.6367692e+00    1.6411408e+00    3.9482083e+31    3.9482083e+31    0.0000000e+00    0.0000000e+00
2381    1.6411408e+00    1.6455125e+00    1.6499075e+00    3.9588285e+31    3.9588285e+31    0.0000000e+00    0.0000000e+00
2382    1.6499075e+00    1.6543025e+00    1.6587210e+00    3.9694787e+31    3.9694787e+31    0.0000000e+00    0.0000000e+00
2383    1.6587210e+00    1.6631395e+00    1.6675816e+00    3.9801586e+31    3.9801586e+31    0.0000000e+00    0.0000000e+00
2384    1.6675816e+00    1.6720237e+00    1.6764895e+00    3.9908677e+31    3.9908677e+31    0.0000000e+00    0.0000000e+00
2385    1.6764895e+00    1.6809553e+00    1.6854451e+00    4.0016066e+31    4.0016066e+31    0.0000000e+00    0.0000000e+00
2386    1.6854451e+00    1.6899347e+00    1.6944484e+00    4.0123755e+31    4.0123755e+31    0.0000000e+00    0.0000000e+00
2387    1.6944484e+00    1.6989621e+00    1.7034998e+00    4.0231753e+31    4.0231753e+31    0.0000000e+00    0.0000000e+00
2388    1.7034998e+00    1.7080375e+00    1.7125996e+00    4.0340041e+31    4.0340041e+31    0.0000000e+00    0.0000000e+00
2389    1.7125996e+00    1.7171617e+00    1.7217480e+00    4.0448634e+31    4.0448634e+31    0.0000000e+00    0.0000000e+00
2390    1.7217480e+00    1.7263345e+00    1.7309452e+00    4.0557532e+31    4.0557532e+31    0.0000000e+00    0.0000000e+00
2391    1.7309452e+00    1.7355561e+00    1.7401917e+00    4.0666732e+31    4.0666732e+31    0.0000000e+00    0.0000000e+00
2392    1.7401917e+00    1.7448272e+00    1.7494874e+00    4.0776236e+31    4.0776236e+31    0.0000000e+00    0.0000000e+00
2393    1.7494874e+00    1.7541478e+00    1.7588329e+00    4.0886040e+31    4.0886040e+31    0.0000000e+00    0.0000000e+00
2394    1.7588329e+00    1.7635181e+00    1.7682283e+00    4.0996154e+31    4.0996154e+31    0.0000000e+00    0.0000000e+00
2395    1.7682283e+00    1.7729385e+00    1.7776738e+00    4.1106578e+31    4.1106578e+31    0.0000000e+00    0.0000000e+00
2396    1.7776738e+00    1.7824092e+00    1.7871698e+00    4.1217315e+31    4.1217315e+31    0.0000000e+00    0.0000000e+00
2397    1.7871698e+00    1.7919306e+00    1.7967166e+00    4.1328353e+31    4.1328353e+31    0.0000000e+00    0.0000000e+00
2398    1.7967166e+00    1.8015027e+00    1.8063145e+00    4.1439699e+31    4.1439699e+31    0.0000000e+00    0.0000000e+00
