Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu_BSC_sansinduit/BSC_sansinduit.txt
At local time: 16:37:44,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
0166    1.2308040e-05    1.2340826e-05    1.2373788e-05    1.4893376e+23   -3.6100628e+23    5.0994003e+23    0.0000000e+00
0167    1.2373788e-05    1.2406749e-05    1.2439886e-05    1.5137946e+23   -3.6817885e+23    5.1955831e+23    0.0000000e+00
0168    1.2439886e-05    1.2473024e-05    1.2506338e-05    1.5386503e+23   -3.7548618e+23    5.2935119e+23    0.0000000e+00
0169    1.2506338e-05    1.2539652e-05    1.2573144e-05    1.5639110e+23   -3.8293996e+23    5.3933102e+23    0.0000000e+00
0170    1.2573144e-05    1.2606637e-05    1.2640308e-05    1.5895837e+23   -3.9054013e+23    5.4949849e+23    0.0000000e+00
0171    1.2640308e-05    1.2673980e-05    1.2707830e-05    1.6156750e+23   -3.9828524e+23    5.5985274e+23    0.0000000e+00
0172    1.2707830e-05    1.2741682e-05    1.2775713e-05    1.6421913e+23   -4.0618833e+23    5.7040748e+23    0.0000000e+00
0173    1.2775713e-05    1.2809745e-05    1.2843959e-05    1.6691398e+23   -4.1424171e+23    5.8115570e+23    0.0000000e+00
0174    1.2843959e-05    1.2878172e-05    1.2912569e-05    1.6965274e+23   -4.2246081e+23    5.9211357e+23    0.0000000e+00
0175    1.2912569e-05    1.2946965e-05    1.2981546e-05    1.7243615e+23   -4.3083664e+23    6.0327277e+23    0.0000000e+00
0176    1.2981546e-05    1.3016126e-05    1.3050891e-05    1.7526493e+23   -4.3938519e+23    6.1465012e+23    0.0000000e+00
0177    1.3050891e-05    1.3085655e-05    1.3120606e-05    1.7813976e+23   -4.4809807e+23    6.2623785e+23    0.0000000e+00
0178    1.3120606e-05    1.3155557e-05    1.3190695e-05    1.8106144e+23   -4.5699081e+23    6.3805220e+23    6.0327115e+16
0179    1.3190695e-05    1.3225831e-05    1.3261157e-05    1.8403070e+23   -4.6606207e+23    6.5009280e+23    0.0000000e+00
0180    1.3261157e-05    1.3296481e-05    1.3331995e-05    1.8704836e+23   -4.7531041e+23    6.6235874e+23    0.0000000e+00
0181    1.3331995e-05    1.3367509e-05    1.3403213e-05    1.9011519e+23   -4.8475028e+23    6.7486549e+23    0.0000000e+00
0182    1.3403213e-05    1.3438917e-05    1.3474810e-05    1.9323193e+23   -4.9438157e+23    6.8761348e+23    0.0000000e+00
0183    1.3474810e-05    1.3510705e-05    1.3546790e-05    1.9639946e+23   -5.0420918e+23    7.0060871e+23    0.0000000e+00
0184    1.3546790e-05    1.3582877e-05    1.3619155e-05    1.9961856e+23   -5.1419398e+23    7.1381254e+23    0.0000000e+00
0185    1.3619155e-05    1.3655434e-05    1.3691906e-05    2.0289010e+23   -5.2401259e+23    7.2690267e+23    0.0000000e+00
0186    1.3691906e-05    1.3728379e-05    1.3765046e-05    2.0621489e+23   -5.3390793e+23    7.4012286e+23    0.0000000e+00
0187    1.3765046e-05    1.3801713e-05    1.3838577e-05    2.0959383e+23   -5.4398530e+23    7.5357911e+23    0.0000000e+00
0188    1.3838577e-05    1.3875439e-05    1.3912500e-05    2.1302781e+23   -5.5425883e+23    7.6728663e+23    0.0000000e+00
0189    1.3912500e-05    1.3949560e-05    1.3986818e-05    2.1651765e+23   -5.6471897e+23    7.8123655e+23    0.0000000e+00
0190    1.3986818e-05    1.4024075e-05    1.4061533e-05    2.2006432e+23   -5.7537391e+23    7.9543823e+23    0.0000000e+00
0191    1.4061533e-05    1.4098990e-05    1.4136647e-05    2.2366872e+23   -5.8623421e+23    8.0990293e+23    0.0000000e+00
0192    1.4136647e-05    1.4174304e-05    1.4212163e-05    2.2733180e+23   -5.9729721e+23    8.2462905e+23    0.0000000e+00
0193    1.4212163e-05    1.4250021e-05    1.4288082e-05    2.3105451e+23   -6.0856861e+23    8.3962316e+23    0.0000000e+00
0194    1.4288082e-05    1.4326142e-05    1.4364406e-05    2.3483781e+23   -6.2005264e+23    8.5489036e+23    7.1540605e+16
0195    1.4364406e-05    1.4402670e-05    1.4441138e-05    2.3868267e+23   -6.3175530e+23    8.7043801e+23    0.0000000e+00
0196    1.4441138e-05    1.4479606e-05    1.4518280e-05    2.4259009e+23   -6.4368018e+23    8.8627029e+23    0.0000000e+00
0197    1.4518280e-05    1.4556954e-05    1.4595834e-05    2.4656107e+23   -6.5583738e+23    9.0239844e+23    0.0000000e+00
0198    1.4595834e-05    1.4634714e-05    1.4673802e-05    2.5059669e+23   -6.6822134e+23    9.1881813e+23    7.4655628e+16
0199    1.4673802e-05    1.4712890e-05    1.4752187e-05    2.5469800e+23   -6.8084028e+23    9.3553830e+23    7.5455351e+16
0200    1.4752187e-05    1.4791484e-05    1.4830990e-05    2.5886601e+23   -6.9370905e+23    9.5257509e+23    0.0000000e+00
0201    1.4830990e-05    1.4870498e-05    1.4910215e-05    2.6310184e+23   -7.0682404e+23    9.6992584e+23    0.0000000e+00
0202    1.4910215e-05    1.4949933e-05    1.4989863e-05    2.6740656e+23   -7.2018885e+23    9.8759537e+23    7.7906300e+16
0203    1.4989863e-05    1.5029793e-05    1.5069936e-05    2.7178130e+23   -7.3381054e+23    1.0055918e+24    0.0000000e+00
0204    1.5069936e-05    1.5110079e-05    1.5150436e-05    2.7622722e+23   -7.4770145e+23    1.0239286e+24    0.0000000e+00
0205    1.5150436e-05    1.5190795e-05    1.5231368e-05    2.8074543e+23   -7.6185651e+23    1.0426020e+24    0.0000000e+00
0206    1.5231368e-05    1.5271940e-05    1.5312731e-05    2.8533712e+23   -7.7629094e+23    1.0616281e+24    0.0000000e+00
0207    1.5312731e-05    1.5353522e-05    1.5394529e-05    2.9000348e+23   -7.9100907e+23    1.0810125e+24    0.0000000e+00
0208    1.5394529e-05    1.5435537e-05    1.5476764e-05    2.9474577e+23   -8.0600613e+23    1.1007518e+24    0.0000000e+00
0209    1.5476764e-05    1.5517990e-05    1.5559439e-05    2.9956511e+23   -8.2129848e+23    1.1208637e+24    8.3939243e+16
0210    1.5559439e-05    1.5600885e-05    1.5642554e-05    3.0446283e+23   -8.3684526e+23    1.1413081e+24    0.0000000e+00
0211    1.5642554e-05    1.5684222e-05    1.5726113e-05    3.0944024e+23   -8.5219418e+23    1.1616344e+24    0.0000000e+00
0212    1.5726113e-05    1.5768004e-05    1.5810121e-05    3.1449854e+23   -8.6770133e+23    1.1821999e+24    0.0000000e+00
0213    1.5810121e-05    1.5852234e-05    1.5894575e-05    3.1963909e+23   -8.8349600e+23    1.2031351e+24    0.0000000e+00
0214    1.5894575e-05    1.5936914e-05    1.5979480e-05    3.2486316e+23   -8.9957832e+23    1.2244415e+24    0.0000000e+00
0215    1.5979480e-05    1.6022048e-05    1.6064841e-05    3.3017226e+23   -9.1595622e+23    1.2461284e+24    8.9480850e+16
0216    1.6064841e-05    1.6107633e-05    1.6150656e-05    3.3556753e+23   -9.3263560e+23    1.2682031e+24    0.0000000e+00
0217    1.6150656e-05    1.6193679e-05    1.6236929e-05    3.4105057e+23   -9.4961518e+23    1.2906658e+24    9.1408191e+16
0218    1.6236929e-05    1.6280183e-05    1.6323665e-05    3.4662268e+23   -9.6690828e+23    1.3135310e+24    0.0000000e+00
0219    1.6323665e-05    1.6367148e-05    1.6410862e-05    3.5228540e+23   -9.8452860e+23    1.3368141e+24    0.0000000e+00
0220    1.6410862e-05    1.6454578e-05    1.6498529e-05    3.5804013e+23   -1.0024652e+24    1.3605053e+24    0.0000000e+00
0221    1.6498529e-05    1.6542475e-05    1.6586660e-05    3.6388833e+23   -1.0207316e+24    1.3846201e+24    9.5388294e+16
0222    1.6586660e-05    1.6630842e-05    1.6675262e-05    3.6983160e+23   -1.0393420e+24    1.4091736e+24    9.6410102e+16
0223    1.6675262e-05    1.6719681e-05    1.6764337e-05    3.7587147e+23   -1.0582950e+24    1.4341665e+24    0.0000000e+00
0224    1.6764337e-05    1.6808995e-05    1.6853892e-05    3.8200948e+23   -1.0776000e+24    1.4596094e+24    0.0000000e+00
0225    1.6853892e-05    1.6898786e-05    1.6943921e-05    3.5861634e+23   -8.2766160e+23    1.1862779e+24    0.0000000e+00
0226    1.6943921e-05    1.6989055e-05    1.7034432e-05    3.6465394e+23   -8.4493279e+23    1.2095867e+24    0.0000000e+00
0227    1.7034432e-05    1.7079810e-05    1.7125427e-05    3.7079166e+23   -8.6251946e+23    1.2333111e+24    1.0168576e+17
0228    1.7125427e-05    1.7171045e-05    1.7216909e-05    3.7703109e+23   -8.8044573e+23    1.2574768e+24    0.0000000e+00
0229    1.7216909e-05    1.7262772e-05    1.7308879e-05    3.8337400e+23   -8.9871925e+23    1.2820932e+24    0.0000000e+00
0230    1.7308879e-05    1.7354985e-05    1.7401338e-05    3.8982200e+23   -9.1732855e+23    1.3071504e+24    1.0498871e+17
0231    1.7401338e-05    1.7447692e-05    1.7494294e-05    3.9637683e+23   -9.3629051e+23    1.3326673e+24    0.0000000e+00
0232    1.7494294e-05    1.7540895e-05    1.7587747e-05    4.0304032e+23   -9.5561520e+23    1.3586554e+24    0.0000000e+00
0233    1.7587747e-05    1.7634595e-05    1.7681696e-05    4.0981409e+23   -9.7531215e+23    1.3851262e+24    1.0839894e+17
0234    1.7681696e-05    1.7728797e-05    1.7776149e-05    4.1670013e+23   -9.9538249e+23    1.4120826e+24    0.0000000e+00
0235    1.7776149e-05    1.7823500e-05    1.7871105e-05    4.2370009e+23   -1.0158365e+24    1.4395368e+24    0.0000000e+00
0236    1.7871105e-05    1.7918710e-05    1.7966571e-05    4.3081607e+23   -1.0366735e+24    1.4674895e+24    0.0000000e+00
0237    1.7966571e-05    1.8014429e-05    1.8062543e-05    4.3804975e+23   -1.0579162e+24    1.4959661e+24    1.1311888e+17
0238    1.8062543e-05    1.8110661e-05    1.8159031e-05    4.4540323e+23   -1.0795696e+24    1.5249729e+24    0.0000000e+00
0239    1.8159031e-05    1.8207402e-05    1.8256034e-05    4.5287827e+23   -1.1011865e+24    1.5540647e+24    1.1555535e+17
0240    1.8256034e-05    1.8304665e-05    1.8353554e-05    4.6047714e+23   -1.1228014e+24    1.5832786e+24    0.0000000e+00
0241    1.8353554e-05    1.8402443e-05    1.8451596e-05    4.6820157e+23   -1.1448070e+24    1.6130085e+24    0.0000000e+00
0242    1.8451596e-05    1.8500747e-05    1.8550161e-05    4.7605386e+23   -1.1672023e+24    1.6432561e+24    0.0000000e+00
0243    1.8550161e-05    1.8599574e-05    1.8649253e-05    4.8403594e+23   -1.1899972e+24    1.6740331e+24    0.0000000e+00
0244    1.8649253e-05    1.8698931e-05    1.8748873e-05    4.9215005e+23   -1.2132143e+24    1.7053643e+24    0.0000000e+00
0245    1.8748873e-05    1.8798815e-05    1.8849027e-05    5.0039820e+23   -1.2368419e+24    1.7372403e+24    0.0000000e+00
0246    1.8849027e-05    1.8899236e-05    1.8949715e-05    5.0878278e+23   -1.2608896e+24    1.7696724e+24    0.0000000e+00
0247    1.8949715e-05    1.9000194e-05    1.9050942e-05    5.1730586e+23   -1.2853825e+24    1.8026883e+24    1.2583751e+17
0248    1.9050942e-05    1.9101688e-05    1.9152707e-05    5.2596978e+23   -1.3103191e+24    1.8362889e+24    0.0000000e+00
0249    1.9152707e-05    1.9203726e-05    1.9255018e-05    5.3477688e+23   -1.3356959e+24    1.8704726e+24    1.2854794e+17
0250    1.9255018e-05    1.9306310e-05    1.9357874e-05    5.4372942e+23   -1.3615359e+24    1.9052652e+24    0.0000000e+00
0251    1.9357874e-05    1.9409441e-05    1.9461280e-05    5.5282982e+23   -1.3878466e+24    1.9406763e+24    1.3131675e+17
0252    1.9461280e-05    1.9513122e-05    1.9565239e-05    5.6208043e+23   -1.4146327e+24    1.9767130e+24    0.0000000e+00
0253    1.9565239e-05    1.9617359e-05    1.9669755e-05    5.7148384e+23   -1.4418988e+24    2.0133829e+24    1.3414520e+17
0254    1.9669755e-05    1.9722151e-05    1.9774825e-05    5.8104250e+23   -1.4696642e+24    2.0507067e+24    0.0000000e+00
0255    1.9774825e-05    1.9827503e-05    1.9880461e-05    5.9075885e+23   -1.4979312e+24    2.0886901e+24    0.0000000e+00
0256    1.9880461e-05    1.9933419e-05    1.9986657e-05    6.0063561e+23   -1.5267109e+24    2.1273465e+24    0.0000000e+00
0257    1.9986657e-05    2.0039899e-05    2.0093423e-05    6.1067536e+23   -1.5560156e+24    2.1666910e+24    1.3998618e+17
0258    2.0093423e-05    2.0146948e-05    2.0200760e-05    6.2088058e+23   -1.5858412e+24    2.2067217e+24    0.0000000e+00
0259    2.0200760e-05    2.0254571e-05    2.0308669e-05    6.3125428e+23   -1.6162268e+24    2.2474811e+24    0.0000000e+00
0260    2.0308669e-05    2.0362766e-05    2.0417154e-05    6.4179905e+23   -1.6471546e+24    2.2889536e+24    1.4453321e+17
0261    2.0417154e-05    2.0471540e-05    2.0526217e-05    6.5251769e+23   -1.6786400e+24    2.3311577e+24    0.0000000e+00
0262    2.0526217e-05    2.0580896e-05    2.0635865e-05    6.6341316e+23   -1.7107054e+24    2.3741186e+24    1.4764632e+17
0263    2.0635865e-05    2.0690835e-05    2.0746100e-05    6.7448812e+23   -1.7433640e+24    2.4178519e+24    1.4922793e+17
0264    2.0746100e-05    2.0801363e-05    2.0856920e-05    6.8574568e+23   -1.7766028e+24    2.4623484e+24    0.0000000e+00
0265    2.0856920e-05    2.0912479e-05    2.0968335e-05    6.9718878e+23   -1.8104452e+24    2.5076340e+24    1.5244218e+17
0266    2.0968335e-05    2.1024191e-05    2.1080345e-05    7.0882039e+23   -1.8449296e+24    2.5537500e+24    0.0000000e+00
0267    2.1080345e-05    2.1136497e-05    2.1192951e-05    7.2064360e+23   -1.8800305e+24    2.6006741e+24    0.0000000e+00
0268    2.1192951e-05    2.1249405e-05    2.1306159e-05    7.3266166e+23   -1.9157723e+24    2.6484339e+24    0.0000000e+00
0269    2.1306159e-05    2.1362916e-05    2.1419974e-05    7.4487780e+23   -1.9521397e+24    2.6970175e+24    0.0000000e+00
0270    2.1419974e-05    2.1477032e-05    2.1534397e-05    7.5729498e+23   -1.9884625e+24    2.7457572e+24    0.0000000e+00
0271    2.1534397e-05    2.1591759e-05    2.1649428e-05    7.6991659e+23   -2.0251356e+24    2.7950524e+24    0.0000000e+00
0272    2.1649428e-05    2.1707099e-05    2.1765076e-05    7.8274615e+23   -2.0624539e+24    2.8452002e+24    0.0000000e+00
0273    2.1765076e-05    2.1823054e-05    2.1881342e-05    7.9578685e+23   -2.1004320e+24    2.8962189e+24    0.0000000e+00
0274    2.1881342e-05    2.1939628e-05    2.1998227e-05    8.0904220e+23   -2.1390644e+24    2.9481065e+24    0.0000000e+00
0275    2.1998227e-05    2.2056825e-05    2.2115739e-05    8.2251567e+23   -2.1783822e+24    3.0008979e+24    0.0000000e+00
0276    2.2115739e-05    2.2174650e-05    2.2233875e-05    8.3621108e+23   -2.2183948e+24    3.0546059e+24    0.0000000e+00
0277    2.2233875e-05    2.2293103e-05    2.2352648e-05    8.5013153e+23   -2.2590975e+24    3.1092290e+24    0.0000000e+00
0278    2.2352648e-05    2.2412189e-05    2.2472050e-05    8.6428112e+23   -2.3005208e+24    3.1648021e+24    3.5018105e+17
0279    2.2472050e-05    2.2531911e-05    2.2592092e-05    8.7866360e+23   -2.3426781e+24    3.2213417e+24    0.0000000e+00
0280    2.2592092e-05    2.2652273e-05    2.2712775e-05    8.9328250e+23   -2.3855661e+24    3.2788485e+24    0.0000000e+00
0281    2.2712775e-05    2.2773278e-05    2.2834101e-05    9.0814179e+23   -2.4292076e+24    3.3373498e+24    0.0000000e+00
0282    2.2834101e-05    2.2894928e-05    2.2956079e-05    9.2324535e+23   -2.4736300e+24    3.3968757e+24    3.6542867e+17
0283    2.2956079e-05    2.3017228e-05    2.3078706e-05    9.3859722e+23   -2.5188161e+24    3.4574133e+24    0.0000000e+00
0284    2.3078706e-05    2.3140181e-05    2.3201988e-05    9.5420150e+23   -2.5647987e+24    3.5190003e+24    0.0000000e+00
0285    2.3201988e-05    2.3263792e-05    2.3325927e-05    9.7006225e+23   -2.6116033e+24    3.5816657e+24    0.0000000e+00
0286    2.3325927e-05    2.3388066e-05    2.3450531e-05    9.8618383e+23   -2.6592184e+24    3.6454023e+24    0.0000000e+00
0287    2.3450531e-05    2.3512999e-05    2.3575800e-05    1.0025702e+24   -2.7076782e+24    3.7102484e+24    0.0000000e+00
0288    2.3575800e-05    2.3638602e-05    2.3701739e-05    1.0192258e+24   -2.7569968e+24    3.7762226e+24    0.0000000e+00
0289    2.3701739e-05    2.3764875e-05    2.3828348e-05    1.0361548e+24   -2.8071814e+24    3.8433365e+24    0.0000000e+00
0290    2.3828348e-05    2.3891822e-05    2.3955634e-05    1.0533621e+24   -2.8582512e+24    3.9116133e+24    0.0000000e+00
0291    2.3955634e-05    2.4019449e-05    2.4083603e-05    1.0708521e+24   -2.9102287e+24    3.9810806e+24    0.0000000e+00
0292    2.4083603e-05    2.4147756e-05    2.4212253e-05    1.0886293e+24   -2.9631253e+24    4.0517547e+24    0.0000000e+00
0293    2.4212253e-05    2.4276749e-05    2.4341591e-05    1.1066982e+24   -3.0169451e+24    4.1236434e+24    0.0000000e+00
0294    2.4341591e-05    2.4406432e-05    2.4471619e-05    1.1250640e+24   -3.0717265e+24    4.1967905e+24    0.0000000e+00
0295    2.4471619e-05    2.4536806e-05    2.4602341e-05    1.1437311e+24   -3.1274780e+24    4.2712087e+24    0.0000000e+00
0296    2.4602341e-05    2.4667877e-05    2.4733763e-05    1.1627048e+24   -3.1842066e+24    4.3469115e+24    0.0000000e+00
0297    2.4733763e-05    2.4799649e-05    2.4865887e-05    1.1819898e+24   -3.2419423e+24    4.4239322e+24    4.2876092e+17
0298    2.4865887e-05    2.4932124e-05    2.4998715e-05    1.2015911e+24   -3.3007082e+24    4.5022994e+24    4.3335382e+17
0299    2.4998715e-05    2.5065307e-05    2.5132254e-05    1.2215141e+24   -3.3605056e+24    4.5820196e+24    0.0000000e+00
0300    2.5132254e-05    2.5199201e-05    2.5266507e-05    1.2417642e+24   -3.4213600e+24    4.6631242e+24    0.0000000e+00
0301    2.5266507e-05    2.5333811e-05    2.5401476e-05    1.2623464e+24   -3.4833238e+24    4.7456699e+24    0.0000000e+00
0302    2.5401476e-05    2.5469140e-05    2.5537165e-05    1.2832661e+24   -3.5463257e+24    4.8295919e+24    0.0000000e+00
0303    2.5537165e-05    2.5605192e-05    2.5673580e-05    1.3045291e+24   -3.6096747e+24    4.9142040e+24    0.0000000e+00
0304    2.5673580e-05    2.5741971e-05    2.5810725e-05    1.3261405e+24   -3.6737215e+24    4.9998620e+24    0.0000000e+00
0305    2.5810725e-05    2.5879481e-05    2.5948601e-05    1.3481066e+24   -3.7388746e+24    5.0869814e+24    0.0000000e+00
0306    2.5948601e-05    2.6017724e-05    2.6087215e-05    1.3704327e+24   -3.8051581e+24    5.1755909e+24    0.0000000e+00
0307    2.6087215e-05    2.6156704e-05    2.6226568e-05    1.3931248e+24   -3.8725725e+24    5.2656975e+24    0.0000000e+00
0308    2.6226568e-05    2.6296429e-05    2.6366664e-05    1.4161888e+24   -3.9411584e+24    5.3573472e+24    4.8207836e+17
0309    2.6366664e-05    2.6436899e-05    2.6507510e-05    1.4396310e+24   -4.0109277e+24    5.4505586e+24    0.0000000e+00
0310    2.6507510e-05    2.6578122e-05    2.6649110e-05    1.4634575e+24   -4.0818955e+24    5.5453530e+24    0.0000000e+00
0311    2.6649110e-05    2.6720096e-05    2.6791466e-05    1.4876738e+24   -4.1540923e+24    5.6417666e+24    4.9773723e+17
0312    2.6791466e-05    2.6862832e-05    2.6934578e-05    1.5122876e+24   -4.2275334e+24    5.7398209e+24    0.0000000e+00
0313    2.6934578e-05    2.7006328e-05    2.7078460e-05    1.5373044e+24   -4.3022433e+24    5.8395474e+24    0.0000000e+00
0314    2.7078460e-05    2.7150591e-05    2.7223108e-05    1.5627306e+24   -4.3782393e+24    5.9409699e+24    5.1390476e+17
0315    2.7223108e-05    2.7295626e-05    2.7368529e-05    1.5885738e+24   -4.4555608e+24    6.0441351e+24    0.0000000e+00
0316    2.7368529e-05    2.7441434e-05    2.7514727e-05    1.6148401e+24   -4.5342065e+24    6.1490463e+24    0.0000000e+00
0317    2.7514727e-05    2.7588021e-05    2.7661705e-05    1.6415364e+24   -4.6142098e+24    6.2557463e+24    0.0000000e+00
0318    2.7661705e-05    2.7735390e-05    2.7809469e-05    1.6686698e+24   -4.6956135e+24    6.3642835e+24    0.0000000e+00
0319    2.7809469e-05    2.7883549e-05    2.7958022e-05    1.6962476e+24   -4.7784083e+24    6.4746556e+24    0.0000000e+00
0320    2.7958022e-05    2.8032497e-05    2.8107370e-05    1.7242768e+24   -4.8626453e+24    6.5869224e+24    0.0000000e+00
0321    2.8107370e-05    2.8182241e-05    2.8257515e-05    1.7527648e+24   -4.9483466e+24    6.7011112e+24    0.0000000e+00
0322    2.8257515e-05    2.8332786e-05    2.8408460e-05    1.7817193e+24   -5.0355201e+24    6.8172393e+24    0.0000000e+00
0323    2.8408460e-05    2.8484135e-05    2.8560215e-05    1.8111475e+24   -5.1242040e+24    6.9353515e+24    0.0000000e+00
0324    2.8560215e-05    2.8636292e-05    2.8712779e-05    1.8410573e+24   -5.2144340e+24    7.0554911e+24    0.0000000e+00
0325    2.8712779e-05    2.8789262e-05    2.8866156e-05    1.8714563e+24   -5.3062215e+24    7.1776783e+24    0.0000000e+00
0326    2.8866156e-05    2.8943050e-05    2.9020353e-05    1.9023529e+24   -5.3995868e+24    7.3019396e+24    0.0000000e+00
0327    2.9020353e-05    2.9097659e-05    2.9175375e-05    1.9337550e+24   -5.4945904e+24    7.4283453e+24    0.0000000e+00
0328    2.9175375e-05    2.9253093e-05    2.9331226e-05    1.9656705e+24   -5.5912231e+24    7.5568943e+24    5.9657859e+17
0329    2.9331226e-05    2.9409357e-05    2.9487908e-05    1.9981082e+24   -5.6895339e+24    7.6876425e+24    6.0296922e+17
0330    2.9487908e-05    2.9566456e-05    2.9645425e-05    2.0310762e+24   -5.7895654e+24    7.8206413e+24    0.0000000e+00
0331    2.9645425e-05    2.9724395e-05    2.9803788e-05    2.0645837e+24   -5.8913188e+24    7.9559026e+24    0.0000000e+00
0332    2.9803788e-05    2.9883178e-05    2.9962994e-05    2.0986388e+24   -5.9948546e+24    8.0934934e+24    0.0000000e+00
0333    2.9962994e-05    3.0042809e-05    3.0123050e-05    2.1332508e+24   -6.1001970e+24    8.2334477e+24    0.0000000e+00
0334    3.0123050e-05    3.0203293e-05    3.0283963e-05    2.1684287e+24   -6.2073772e+24    8.3758064e+24    0.0000000e+00
0335    3.0283963e-05    3.0364634e-05    3.0445734e-05    2.2041816e+24   -6.3164171e+24    8.5205989e+24    0.0000000e+00
0336    3.0445734e-05    3.0526837e-05    3.0608371e-05    2.2405188e+24   -6.4273708e+24    8.6678898e+24    0.0000000e+00
0337    3.0608371e-05    3.0689906e-05    3.0771876e-05    2.2774500e+24   -6.5402631e+24    8.8177131e+24    0.0000000e+00
0338    3.0771876e-05    3.0853844e-05    3.0936251e-05    2.3149847e+24   -6.6544398e+24    8.9694249e+24    0.0000000e+00
0339    3.0936251e-05    3.1018662e-05    3.1101510e-05    2.3531328e+24   -6.7699216e+24    9.1230540e+24    6.7076470e+17
0340    3.1101510e-05    3.1184358e-05    3.1267649e-05    2.3919041e+24   -6.8873582e+24    9.2792628e+24    0.0000000e+00
0341    3.1267649e-05    3.1350937e-05    3.1434676e-05    2.4313088e+24   -7.0067974e+24    9.4381065e+24    0.0000000e+00
0342    3.1434676e-05    3.1518412e-05    3.1602591e-05    2.4713579e+24   -7.1282894e+24    9.5996476e+24    6.9255255e+17
0343    3.1602591e-05    3.1686774e-05    3.1771408e-05    2.5120603e+24   -7.2518561e+24    9.7639170e+24    0.0000000e+00
0344    3.1771408e-05    3.1856041e-05    3.1941127e-05    2.5534283e+24   -7.3775384e+24    9.9309661e+24    7.0746949e+17
0345    3.1941127e-05    3.2026208e-05    3.2111748e-05    2.5954710e+24   -7.5053645e+24    1.0100835e+25    7.1504787e+17
0346    3.2111748e-05    3.2197288e-05    3.2283286e-05    2.6382012e+24   -7.6354037e+24    1.0273604e+25    0.0000000e+00
0347    3.2283286e-05    3.2369284e-05    3.2455737e-05    2.6816288e+24   -7.7676449e+24    1.0449273e+25    0.0000000e+00
0348    3.2455737e-05    3.2542190e-05    3.2629108e-05    2.7257650e+24   -7.9021615e+24    1.0627927e+25    0.0000000e+00
0349    3.2629108e-05    3.2716027e-05    3.2803408e-05    2.7706226e+24   -8.0389994e+24    1.0809621e+25    0.0000000e+00
0350    3.2803408e-05    3.2890792e-05    3.2978634e-05    2.8162125e+24   -8.1781536e+24    1.0994367e+25    0.0000000e+00
0351    3.2978634e-05    3.3066484e-05    3.3154804e-05    2.8625456e+24   -8.3197104e+24    1.1182255e+25    7.6225478e+17
0352    3.3154804e-05    3.3243123e-05    3.3331911e-05    2.9096358e+24   -8.4637011e+24    1.1373337e+25    7.7042031e+17
0353    3.3331911e-05    3.3420700e-05    3.3509961e-05    2.9574941e+24   -8.6101487e+24    1.1567643e+25    0.0000000e+00
0354    3.3509961e-05    3.3599226e-05    3.3688968e-05    3.0061336e+24   -8.7591055e+24    1.1765239e+25    0.0000000e+00
0355    3.3688968e-05    3.3778710e-05    3.3868928e-05    3.0555668e+24   -8.9106467e+24    1.1966214e+25    0.0000000e+00
0356    3.3868928e-05    3.3959150e-05    3.4049852e-05    3.1058065e+24   -9.0647623e+24    1.2170569e+25    0.0000000e+00
0357    3.4049852e-05    3.4140554e-05    3.4231740e-05    3.1568663e+24   -9.2215141e+24    1.2378381e+25    0.0000000e+00
0358    3.4231740e-05    3.4322926e-05    3.4414599e-05    3.2087584e+24   -9.3810127e+24    1.2589770e+25    0.0000000e+00
0359    3.4414599e-05    3.4506273e-05    3.4598434e-05    3.2614973e+24   -9.5431930e+24    1.2804690e+25    0.0000000e+00
0360    3.4598434e-05    3.4690602e-05    3.4783254e-05    3.3150969e+24   -9.7081767e+24    1.3023273e+25    8.3897245e+17
