Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/with_induced.txt
At local time: 11:34:36,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
0172    1.2707830e-05    1.2741682e-05    1.2775713e-05    8.1163822e+26   -5.0641891e+32    5.0641976e+32    0.0000000e+00
0173    1.2775713e-05    1.2809745e-05    1.2843959e-05    8.2470368e+26   -5.0228346e+32    5.0228431e+32    0.0000000e+00
0174    1.2843959e-05    1.2878172e-05    1.2912569e-05    8.3797943e+26   -4.9816251e+32    4.9816336e+32    0.0000000e+00
0175    1.2912569e-05    1.2946965e-05    1.2981546e-05    8.5146887e+26   -4.9405870e+32    4.9405955e+32    0.0000000e+00
0176    1.2981546e-05    1.3016126e-05    1.3050891e-05    8.6517532e+26   -4.8997620e+32    4.8997705e+32    0.0000000e+00
0177    1.3050891e-05    1.3085655e-05    1.3120606e-05    8.7910187e+26   -4.8591843e+32    4.8591932e+32    0.0000000e+00
0178    1.3120606e-05    1.3155557e-05    1.3190695e-05    8.9325222e+26   -4.8189006e+32    4.8189098e+32    4.1954943e+25
0179    1.3190695e-05    1.3225831e-05    1.3261157e-05    9.0762976e+26   -4.7789530e+32    4.7789619e+32    0.0000000e+00
0180    1.3261157e-05    1.3296481e-05    1.3331995e-05    9.2223811e+26   -4.7393830e+32    4.7393919e+32    4.2858616e+25
0181    1.3331995e-05    1.3367509e-05    1.3403213e-05    9.3708065e+26   -4.7002394e+32    4.7002490e+32    0.0000000e+00
0182    1.3403213e-05    1.3438917e-05    1.3474810e-05    9.5216094e+26   -4.6615742e+32    4.6615831e+32    4.3781751e+25
0183    1.3474810e-05    1.3510705e-05    1.3546790e-05    9.6748273e+26   -4.6234453e+32    4.6234550e+32    0.0000000e+00
0184    1.3546790e-05    1.3582877e-05    1.3619155e-05    9.8304964e+26   -4.5858375e+32    4.5858471e+32    0.0000000e+00
0185    1.3619155e-05    1.3655434e-05    1.3691906e-05    9.9886743e+26   -4.5482292e+32    4.5482389e+32    0.0000000e+00
0186    1.3691906e-05    1.3728379e-05    1.3765046e-05    1.0149404e+27   -4.5104798e+32    4.5104899e+32    0.0000000e+00
0187    1.3765046e-05    1.3801713e-05    1.3838577e-05    1.0312730e+27   -4.4726008e+32    4.4726116e+32    4.6177527e+25
0188    1.3838577e-05    1.3875439e-05    1.3912500e-05    1.0478692e+27   -4.4346184e+32    4.4346285e+32    0.0000000e+00
0189    1.3912500e-05    1.3949560e-05    1.3986818e-05    1.0647330e+27   -4.3965464e+32    4.3965568e+32    4.7172148e+25
0190    1.3986818e-05    1.4024075e-05    1.4061533e-05    1.0818691e+27   -4.3584004e+32    4.3584116e+32    0.0000000e+00
0191    1.4061533e-05    1.4098990e-05    1.4136647e-05    1.0992816e+27   -4.3202088e+32    4.3202200e+32    0.0000000e+00
0192    1.4136647e-05    1.4174304e-05    1.4212163e-05    1.1169751e+27   -4.2819924e+32    4.2820036e+32    0.0000000e+00
0193    1.4212163e-05    1.4250021e-05    1.4288082e-05    1.1349539e+27   -4.2437741e+32    4.2437853e+32    0.0000000e+00
0194    1.4288082e-05    1.4326142e-05    1.4364406e-05    1.1532226e+27   -4.2055763e+32    4.2055875e+32    0.0000000e+00
0195    1.4364406e-05    1.4402670e-05    1.4441138e-05    1.1717858e+27   -4.1674261e+32    4.1674377e+32    2.5143207e+25
0196    1.4441138e-05    1.4479606e-05    1.4518280e-05    1.1906480e+27   -4.1293533e+32    4.1293653e+32    0.0000000e+00
0197    1.4518280e-05    1.4556954e-05    1.4595834e-05    1.2098143e+27   -4.0913911e+32    4.0914030e+32    0.0000000e+00
0198    1.4595834e-05    1.4634714e-05    1.4673802e-05    1.2292891e+27   -4.0535639e+32    4.0535759e+32    0.0000000e+00
0199    1.4673802e-05    1.4712890e-05    1.4752187e-05    1.2490774e+27   -4.0159015e+32    4.0159139e+32    2.6237996e+25
0200    1.4752187e-05    1.4791484e-05    1.4830990e-05    1.2691842e+27   -3.9784430e+32    3.9784553e+32    0.0000000e+00
0201    1.4830990e-05    1.4870498e-05    1.4910215e-05    1.2896144e+27   -3.9412293e+32    3.9412425e+32    0.0000000e+00
0202    1.4910215e-05    1.4949933e-05    1.4989863e-05    1.3103727e+27   -3.9042903e+32    3.9043035e+32    0.0000000e+00
0203    1.4989863e-05    1.5029793e-05    1.5069936e-05    1.3314646e+27   -3.8676651e+32    3.8676783e+32    2.7380456e+25
0204    1.5069936e-05    1.5110079e-05    1.5150436e-05    1.3528948e+27   -3.8313985e+32    3.8314120e+32    0.0000000e+00
0205    1.5150436e-05    1.5190795e-05    1.5231368e-05    1.3746688e+27   -3.7955327e+32    3.7955466e+32    0.0000000e+00
0206    1.5231368e-05    1.5271940e-05    1.5312731e-05    1.3967916e+27   -3.7601168e+32    3.7601307e+32    0.0000000e+00
0207    1.5312731e-05    1.5353522e-05    1.5394529e-05    1.4192684e+27   -3.7251964e+32    3.7252107e+32    0.0000000e+00
0208    1.5394529e-05    1.5435537e-05    1.5476764e-05    1.4421049e+27   -3.6908188e+32    3.6908331e+32    0.0000000e+00
0209    1.5476764e-05    1.5517990e-05    1.5559439e-05    1.4653058e+27   -3.6570323e+32    3.6570470e+32    0.0000000e+00
0210    1.5559439e-05    1.5600885e-05    1.5642554e-05    1.4888774e+27   -3.6238335e+32    3.6238486e+32    2.9500755e+25
0211    1.5642554e-05    1.5684222e-05    1.5726113e-05    1.5128291e+27   -3.5906431e+32    3.5906586e+32    0.0000000e+00
0212    1.5726113e-05    1.5768004e-05    1.5810121e-05    1.5371676e+27   -3.5573232e+32    3.5573387e+32    0.0000000e+00
0213    1.5810121e-05    1.5852234e-05    1.5894575e-05    1.5618997e+27   -3.5238911e+32    3.5239070e+32    0.0000000e+00
0214    1.5894575e-05    1.5936914e-05    1.5979480e-05    1.5870308e+27   -3.4903627e+32    3.4903785e+32    3.0785280e+25
0215    1.5979480e-05    1.6022048e-05    1.6064841e-05    1.6125683e+27   -3.4567599e+32    3.4567758e+32    3.1115064e+25
0216    1.6064841e-05    1.6107633e-05    1.6150656e-05    1.6385183e+27   -3.4230942e+32    3.4231104e+32    0.0000000e+00
0217    1.6150656e-05    1.6193679e-05    1.6236929e-05    1.6648873e+27   -3.3893839e+32    3.3894001e+32    0.0000000e+00
0218    1.6236929e-05    1.6280183e-05    1.6323665e-05    1.6916821e+27   -3.3556481e+32    3.3556647e+32    3.2125740e+25
0219    1.6323665e-05    1.6367148e-05    1.6410862e-05    1.7189097e+27   -3.3219158e+32    3.3219332e+32    0.0000000e+00
0220    1.6410862e-05    1.6454578e-05    1.6498529e-05    1.7465767e+27   -3.2882051e+32    3.2882225e+32    0.0000000e+00
0221    1.6498529e-05    1.6542475e-05    1.6586660e-05    1.7746903e+27   -3.2545343e+32    3.2545517e+32    3.3169252e+25
0222    1.6586660e-05    1.6630842e-05    1.6675262e-05    1.8032572e+27   -3.2209322e+32    3.2209502e+32    0.0000000e+00
0223    1.6675262e-05    1.6719681e-05    1.6764337e-05    1.8322853e+27   -3.1874236e+32    3.1874420e+32    0.0000000e+00
0224    1.6764337e-05    1.6808995e-05    1.6853892e-05    1.8617812e+27   -3.1540368e+32    3.1540552e+32    0.0000000e+00
0225    1.6853892e-05    1.6898786e-05    1.6943921e-05    1.8917521e+27   -3.1207975e+32    3.1208165e+32    0.0000000e+00
0226    1.6943921e-05    1.6989055e-05    1.7034432e-05    1.9222061e+27   -3.0877422e+32    3.0877612e+32    3.4984299e+25
0227    1.7034432e-05    1.7079810e-05    1.7125427e-05    1.9531503e+27   -3.0548913e+32    3.0549111e+32    3.5359060e+25
0228    1.7125427e-05    1.7171045e-05    1.7216909e-05    1.9845919e+27   -3.0222786e+32    3.0222987e+32    0.0000000e+00
0229    1.7216909e-05    1.7262772e-05    1.7308879e-05    2.0165393e+27   -2.9899523e+32    2.9899726e+32    0.0000000e+00
0230    1.7308879e-05    1.7354985e-05    1.7401338e-05    2.0489995e+27   -2.9579378e+32    2.9579583e+32    0.0000000e+00
0231    1.7401338e-05    1.7447692e-05    1.7494294e-05    2.0819808e+27   -2.9262690e+32    2.9262899e+32    0.0000000e+00
0232    1.7494294e-05    1.7540895e-05    1.7587747e-05    2.1154911e+27   -2.8949876e+32    2.8950089e+32    1.8646966e+25
0233    1.7587747e-05    1.7634595e-05    1.7681696e-05    2.1495375e+27   -2.8641404e+32    2.8641619e+32    0.0000000e+00
0234    1.7681696e-05    1.7728797e-05    1.7776149e-05    2.1841290e+27   -2.8337684e+32    2.8337904e+32    0.0000000e+00
0235    1.7776149e-05    1.7823500e-05    1.7871105e-05    2.2192729e+27   -2.8039137e+32    2.8039359e+32    1.9252656e+25
0236    1.7871105e-05    1.7918710e-05    1.7966571e-05    2.2549777e+27   -2.7746211e+32    2.7746436e+32    0.0000000e+00
0237    1.7966571e-05    1.8014429e-05    1.8062543e-05    2.2912510e+27   -2.7459388e+32    2.7459617e+32    1.9667342e+25
0238    1.8062543e-05    1.8110661e-05    1.8159031e-05    2.3281016e+27   -2.7179246e+32    2.7179478e+32    0.0000000e+00
0239    1.8159031e-05    1.8207402e-05    1.8256034e-05    2.3655423e+27   -2.6901760e+32    2.6901998e+32    0.0000000e+00
0240    1.8256034e-05    1.8304665e-05    1.8353554e-05    2.4035898e+27   -2.6623189e+32    2.6623431e+32    2.0306180e+25
0241    1.8353554e-05    1.8402443e-05    1.8451596e-05    2.4422518e+27   -2.6343687e+32    2.6343933e+32    0.0000000e+00
0242    1.8451596e-05    1.8500747e-05    1.8550161e-05    2.4815401e+27   -2.6063350e+32    2.6063595e+32    2.0743555e+25
0243    1.8550161e-05    1.8599574e-05    1.8649253e-05    2.5214636e+27   -2.5782254e+32    2.5782508e+32    0.0000000e+00
0244    1.8649253e-05    1.8698931e-05    1.8748873e-05    2.5620335e+27   -2.5500671e+32    2.5500928e+32    0.0000000e+00
0245    1.8748873e-05    1.8798815e-05    1.8849027e-05    2.6032588e+27   -2.5218688e+32    2.5218949e+32    0.0000000e+00
0246    1.8849027e-05    1.8899236e-05    1.8949715e-05    2.6451518e+27   -2.4936451e+32    2.4936714e+32    0.0000000e+00
0247    1.8949715e-05    1.9000194e-05    1.9050942e-05    2.6877219e+27   -2.4654133e+32    2.4654402e+32    0.0000000e+00
0248    1.9050942e-05    1.9101688e-05    1.9152707e-05    2.7309802e+27   -2.4372024e+32    2.4372298e+32    0.0000000e+00
0249    1.9152707e-05    1.9203726e-05    1.9255018e-05    2.7749381e+27   -2.4090178e+32    2.4090454e+32    0.0000000e+00
0250    1.9255018e-05    1.9306310e-05    1.9357874e-05    2.8196064e+27   -2.3808809e+32    2.3809092e+32    0.0000000e+00
0251    1.9357874e-05    1.9409441e-05    1.9461280e-05    2.8649966e+27   -2.3528213e+32    2.3528501e+32    2.2831305e+25
0252    1.9461280e-05    1.9513122e-05    1.9565239e-05    2.9111193e+27   -2.3248558e+32    2.3248849e+32    0.0000000e+00
0253    1.9565239e-05    1.9617359e-05    1.9669755e-05    2.9579871e+27   -2.2970049e+32    2.2970341e+32    2.3323072e+25
0254    1.9669755e-05    1.9722151e-05    1.9774825e-05    3.0056109e+27   -2.2692961e+32    2.2693261e+32    2.3572912e+25
0255    1.9774825e-05    1.9827503e-05    1.9880461e-05    3.0540022e+27   -2.2417545e+32    2.2417850e+32    2.3825427e+25
0256    1.9880461e-05    1.9933419e-05    1.9986657e-05    3.1031742e+27   -2.2144055e+32    2.2144364e+32    0.0000000e+00
0257    1.9986657e-05    2.0039899e-05    2.0093423e-05    3.1531377e+27   -2.1872785e+32    2.1873101e+32    2.4338609e+25
0258    2.0093423e-05    2.0146948e-05    2.0200760e-05    3.2039046e+27   -2.1603955e+32    2.1604276e+32    2.4599326e+25
0259    2.0200760e-05    2.0254571e-05    2.0308669e-05    3.2554879e+27   -2.1337989e+32    2.1338316e+32    0.0000000e+00
0260    2.0308669e-05    2.0362766e-05    2.0417154e-05    3.3078997e+27   -2.1075132e+32    2.1075463e+32    0.0000000e+00
0261    2.0417154e-05    2.0471540e-05    2.0526217e-05    3.3611511e+27   -2.0815664e+32    2.0815999e+32    1.2699180e+25
0262    2.0526217e-05    2.0580896e-05    2.0635865e-05    3.4152568e+27   -2.0559967e+32    2.0560308e+32    0.0000000e+00
0263    2.0635865e-05    2.0690835e-05    2.0746100e-05    3.4702272e+27   -2.0308499e+32    2.0308847e+32    0.0000000e+00
0264    2.0746100e-05    2.0801363e-05    2.0856920e-05    3.5260759e+27   -2.0061505e+32    2.0061855e+32    1.3111677e+25
0265    2.0856920e-05    2.0912479e-05    2.0968335e-05    3.5828152e+27   -1.9819337e+32    1.9819695e+32    0.0000000e+00
0266    2.0968335e-05    2.1024191e-05    2.1080345e-05    3.6404570e+27   -1.9582569e+32    1.9582933e+32    0.0000000e+00
0267    2.1080345e-05    2.1136497e-05    2.1192951e-05    3.6990140e+27   -1.9351539e+32    1.9351908e+32    0.0000000e+00
0268    2.1192951e-05    2.1249405e-05    2.1306159e-05    3.7584996e+27   -1.9126613e+32    1.9126990e+32    0.0000000e+00
0269    2.1306159e-05    2.1362916e-05    2.1419974e-05    3.8189270e+27   -1.8908018e+32    1.8908399e+32    0.0000000e+00
0270    2.1419974e-05    2.1477032e-05    2.1534397e-05    3.8803257e+27   -1.8690680e+32    1.8691067e+32    0.0000000e+00
0271    2.1534397e-05    2.1591759e-05    2.1649428e-05    3.9427200e+27   -1.8472522e+32    1.8472917e+32    0.0000000e+00
0272    2.1649428e-05    2.1707099e-05    2.1765076e-05    4.0061252e+27   -1.8253677e+32    1.8254078e+32    0.0000000e+00
0273    2.1765076e-05    2.1823054e-05    2.1881342e-05    4.0705583e+27   -1.8034264e+32    1.8034670e+32    0.0000000e+00
0274    2.1881342e-05    2.1939628e-05    2.1998227e-05    4.1360354e+27   -1.7814332e+32    1.7814746e+32    0.0000000e+00
0275    2.1998227e-05    2.2056825e-05    2.2115739e-05    4.2025738e+27   -1.7594026e+32    1.7594445e+32    0.0000000e+00
0276    2.2115739e-05    2.2174650e-05    2.2233875e-05    4.2701919e+27   -1.7373535e+32    1.7373962e+32    0.0000000e+00
0277    2.2233875e-05    2.2293103e-05    2.2352648e-05    4.3389050e+27   -1.7152872e+32    1.7153305e+32    0.0000000e+00
0278    2.2352648e-05    2.2412189e-05    2.2472050e-05    4.4087317e+27   -1.6932238e+32    1.6932679e+32    0.0000000e+00
0279    2.2472050e-05    2.2531911e-05    2.2592092e-05    4.4796906e+27   -1.6711813e+32    1.6712260e+32    0.0000000e+00
0280    2.2592092e-05    2.2652273e-05    2.2712775e-05    4.5517984e+27   -1.6491671e+32    1.6492127e+32    0.0000000e+00
0281    2.2712775e-05    2.2773278e-05    2.2834101e-05    4.6250748e+27   -1.6271985e+32    1.6272445e+32    0.0000000e+00
0282    2.2834101e-05    2.2894928e-05    2.2956079e-05    4.6995368e+27   -1.6052998e+32    1.6053468e+32    0.0000000e+00
0283    2.2956079e-05    2.3017228e-05    2.3078706e-05    4.7752042e+27   -1.5834790e+32    1.5835269e+32    1.6053906e+25
0284    2.3078706e-05    2.3140181e-05    2.3201988e-05    4.8520964e+27   -1.5617538e+32    1.5618024e+32    0.0000000e+00
0285    2.3201988e-05    2.3263792e-05    2.3325927e-05    4.9302312e+27   -1.5401521e+32    1.5402013e+32    1.6399693e+25
0286    2.3325927e-05    2.3388066e-05    2.3450531e-05    5.0096292e+27   -1.5186861e+32    1.5187364e+32    1.6575370e+25
0287    2.3450531e-05    2.3512999e-05    2.3575800e-05    5.0903097e+27   -1.4973756e+32    1.4974264e+32    1.6752928e+25
0288    2.3575800e-05    2.3638602e-05    2.3701739e-05    5.1722911e+27   -1.4762485e+32    1.4763004e+32    1.6932390e+25
0289    2.3701739e-05    2.3764875e-05    2.3828348e-05    5.2555937e+27   -1.4553218e+32    1.4553743e+32    0.0000000e+00
0290    2.3828348e-05    2.3891822e-05    2.3955634e-05    5.3402386e+27   -1.4346180e+32    1.4346713e+32    0.0000000e+00
0291    2.3955634e-05    2.4019449e-05    2.4083603e-05    5.4262447e+27   -1.4141670e+32    1.4142213e+32    8.7411937e+24
0292    2.4083603e-05    2.4147756e-05    2.4212253e-05    5.5136326e+27   -1.3939936e+32    1.3940487e+32    0.0000000e+00
0293    2.4212253e-05    2.4276749e-05    2.4341591e-05    5.6024220e+27   -1.3741148e+32    1.3741708e+32    0.0000000e+00
0294    2.4341591e-05    2.4406432e-05    2.4471619e-05    5.6926328e+27   -1.3545683e+32    1.3546253e+32    0.0000000e+00
0295    2.4471619e-05    2.4536806e-05    2.4602341e-05    5.7842856e+27   -1.3353817e+32    1.3354395e+32    0.0000000e+00
0296    2.4602341e-05    2.4667877e-05    2.4733763e-05    5.8774007e+27   -1.3165791e+32    1.3166378e+32    0.0000000e+00
0297    2.4733763e-05    2.4799649e-05    2.4865887e-05    5.9719979e+27   -1.2981959e+32    1.2982557e+32    0.0000000e+00
0298    2.4865887e-05    2.4932124e-05    2.4998715e-05    6.0680963e+27   -1.2802685e+32    1.2803292e+32    9.4180982e+24
0299    2.4998715e-05    2.5065307e-05    2.5132254e-05    6.1657177e+27   -1.2628211e+32    1.2628827e+32    9.5189869e+24
0300    2.5132254e-05    2.5199201e-05    2.5266507e-05    6.2648803e+27   -1.2458896e+32    1.2459524e+32    9.6209559e+24
0301    2.5266507e-05    2.5333811e-05    2.5401476e-05    6.3656036e+27   -1.2295242e+32    1.2295878e+32    9.7240178e+24
0302    2.5401476e-05    2.5469140e-05    2.5537165e-05    6.4679084e+27   -1.2137261e+32    1.2137908e+32    0.0000000e+00
0303    2.5537165e-05    2.5605192e-05    2.5673580e-05    6.5718559e+27   -1.1980888e+32    1.1981546e+32    0.0000000e+00
0304    2.5673580e-05    2.5741971e-05    2.5810725e-05    6.6774900e+27   -1.1823956e+32    1.1824624e+32    1.0039873e+25
0305    2.5810725e-05    2.5879481e-05    2.5948601e-05    6.7848412e+27   -1.1666553e+32    1.1667232e+32    0.0000000e+00
0306    2.5948601e-05    2.6017724e-05    2.6087215e-05    6.8939355e+27   -1.1508756e+32    1.1509446e+32    0.0000000e+00
0307    2.6087215e-05    2.6156704e-05    2.6226568e-05    7.0048019e+27   -1.1350650e+32    1.1351351e+32    0.0000000e+00
0308    2.6226568e-05    2.6296429e-05    2.6366664e-05    7.1174711e+27   -1.1192296e+32    1.1193008e+32    0.0000000e+00
0309    2.6366664e-05    2.6436899e-05    2.6507510e-05    7.2319713e+27   -1.1033826e+32    1.1034550e+32    0.0000000e+00
0310    2.6507510e-05    2.6578122e-05    2.6649110e-05    7.3483334e+27   -1.0875269e+32    1.0876005e+32    0.0000000e+00
0311    2.6649110e-05    2.6720096e-05    2.6791466e-05    7.4665844e+27   -1.0716784e+32    1.0717532e+32    1.0817346e+25
0312    2.6791466e-05    2.6862832e-05    2.6934578e-05    7.5867586e+27   -1.0558453e+32    1.0559212e+32    0.0000000e+00
0313    2.6934578e-05    2.7006328e-05    2.7078460e-05    7.7088867e+27   -1.0400369e+32    1.0401140e+32    0.0000000e+00
0314    2.7078460e-05    2.7150591e-05    2.7223108e-05    7.8329975e+27   -1.0242654e+32    1.0243437e+32    0.0000000e+00
0315    2.7223108e-05    2.7295626e-05    2.7368529e-05    7.9591255e+27   -1.0085449e+32    1.0086245e+32    0.0000000e+00
0316    2.7368529e-05    2.7441434e-05    2.7514727e-05    8.0873005e+27   -9.9288352e+31    9.9296447e+31    0.0000000e+00
0317    2.7514727e-05    2.7588021e-05    2.7661705e-05    8.2175570e+27   -9.7729476e+31    9.7737687e+31    1.1531499e+25
0318    2.7661705e-05    2.7735390e-05    2.7809469e-05    8.3499255e+27   -9.6179682e+31    9.6188028e+31    0.0000000e+00
0319    2.7809469e-05    2.7883549e-05    2.7958022e-05    8.4844409e+27   -9.4639723e+31    9.4648205e+31    0.0000000e+00
0320    2.7958022e-05    2.8032497e-05    2.8107370e-05    8.6211351e+27   -9.3111264e+31    9.3119881e+31    0.0000000e+00
0321    2.8107370e-05    2.8182241e-05    2.8257515e-05    8.7600424e+27   -9.1596267e+31    9.1605029e+31    0.0000000e+00
0322    2.8257515e-05    2.8332786e-05    2.8408460e-05    8.9011968e+27   -9.0095613e+31    9.0104510e+31    0.0000000e+00
0323    2.8408460e-05    2.8484135e-05    2.8560215e-05    9.0446316e+27   -8.8611274e+31    8.8620317e+31    6.1463992e+24
0324    2.8560215e-05    2.8636292e-05    2.8712779e-05    9.1903804e+27   -8.7145079e+31    8.7154277e+31    6.2122402e+24
0325    2.8712779e-05    2.8789262e-05    2.8866156e-05    9.3384762e+27   -8.5698836e+31    8.5708169e+31    0.0000000e+00
0326    2.8866156e-05    2.8943050e-05    2.9020353e-05    9.4889550e+27   -8.4273977e+31    8.4283465e+31    0.0000000e+00
0327    2.9020353e-05    2.9097659e-05    2.9175375e-05    9.6418493e+27   -8.2872890e+31    8.2882532e+31    0.0000000e+00
0328    2.9175375e-05    2.9253093e-05    2.9331226e-05    9.7971927e+27   -8.1497510e+31    8.1507297e+31    0.0000000e+00
0329    2.9331226e-05    2.9409357e-05    2.9487908e-05    9.9550201e+27   -8.0149635e+31    8.0159592e+31    0.0000000e+00
0330    2.9487908e-05    2.9566456e-05    2.9645425e-05    1.0115362e+28   -7.8832007e+31    7.8842119e+31    0.0000000e+00
0331    2.9645425e-05    2.9724395e-05    2.9803788e-05    1.0278255e+28   -7.7546348e+31    7.7556629e+31    0.0000000e+00
0332    2.9803788e-05    2.9883178e-05    2.9962994e-05    1.0443731e+28   -7.6295159e+31    7.6305604e+31    0.0000000e+00
0333    2.9962994e-05    3.0042809e-05    3.0123050e-05    1.0611820e+28   -7.5080938e+31    7.5091547e+31    0.0000000e+00
0334    3.0123050e-05    3.0203293e-05    3.0283963e-05    1.0782553e+28   -7.3906249e+31    7.3917027e+31    0.0000000e+00
0335    3.0283963e-05    3.0364634e-05    3.0445734e-05    1.0955963e+28   -7.2773592e+31    7.2784540e+31    6.9847484e+24
0336    3.0445734e-05    3.0526837e-05    3.0608371e-05    1.1132078e+28   -7.1685853e+31    7.1696985e+31    0.0000000e+00
0337    3.0608371e-05    3.0689906e-05    3.0771876e-05    1.1310927e+28   -7.0646105e+31    7.0657415e+31    0.0000000e+00
0338    3.0771876e-05    3.0853844e-05    3.0936251e-05    1.1492612e+28   -6.9629364e+31    6.9640854e+31    7.2116272e+24
0339    3.0936251e-05    3.1018662e-05    3.1101510e-05    1.1677257e+28   -6.8609611e+31    6.8621289e+31    0.0000000e+00
0340    3.1101510e-05    3.1184358e-05    3.1267649e-05    1.1864906e+28   -6.7587164e+31    6.7599031e+31    0.0000000e+00
0341    3.1267649e-05    3.1350937e-05    3.1434676e-05    1.2055611e+28   -6.6562029e+31    6.6574085e+31    0.0000000e+00
0342    3.1434676e-05    3.1518412e-05    3.1602591e-05    1.2249430e+28   -6.5535114e+31    6.5547363e+31    0.0000000e+00
0343    3.1602591e-05    3.1686774e-05    3.1771408e-05    1.2446404e+28   -6.4506899e+31    6.4519341e+31    0.0000000e+00
0344    3.1771408e-05    3.1856041e-05    3.1941127e-05    1.2646592e+28   -6.3478079e+31    6.3490724e+31    0.0000000e+00
0345    3.1941127e-05    3.2026208e-05    3.2111748e-05    1.2850044e+28   -6.2448712e+31    6.2461561e+31    0.0000000e+00
0346    3.2111748e-05    3.2197288e-05    3.2283286e-05    1.3056816e+28   -6.1420482e+31    6.1433538e+31    0.0000000e+00
0347    3.2283286e-05    3.2369284e-05    3.2455737e-05    1.3266962e+28   -6.0393031e+31    6.0406300e+31    0.0000000e+00
0348    3.2455737e-05    3.2542190e-05    3.2629108e-05    1.3480536e+28   -5.9367141e+31    5.9380623e+31    0.0000000e+00
0349    3.2629108e-05    3.2716027e-05    3.2803408e-05    1.3697594e+28   -5.8344554e+31    5.8358249e+31    4.0542055e+24
0350    3.2803408e-05    3.2890792e-05    3.2978634e-05    1.3918195e+28   -5.7324714e+31    5.7338636e+31    0.0000000e+00
0351    3.2978634e-05    3.3066484e-05    3.3154804e-05    1.4142392e+28   -5.6308994e+31    5.6323138e+31    0.0000000e+00
0352    3.3154804e-05    3.3243123e-05    3.3331911e-05    1.4370246e+28   -5.5298574e+31    5.5312940e+31    0.0000000e+00
0353    3.3331911e-05    3.3420700e-05    3.3509961e-05    1.4601815e+28   -5.4293671e+31    5.4308275e+31    4.2307348e+24
0354    3.3509961e-05    3.3599226e-05    3.3688968e-05    1.4837152e+28   -5.3295359e+31    5.3310195e+31    0.0000000e+00
0355    3.3688968e-05    3.3778710e-05    3.3868928e-05    1.5076323e+28   -5.2304930e+31    5.2320013e+31    4.3218609e+24
0356    3.3868928e-05    3.3959150e-05    3.4049852e-05    1.5319385e+28   -5.1323011e+31    5.1338331e+31    0.0000000e+00
0357    3.4049852e-05    3.4140554e-05    3.4231740e-05    1.5566398e+28   -5.0350252e+31    5.0365813e+31    4.4149501e+24
0358    3.4231740e-05    3.4322926e-05    3.4414599e-05    1.5817417e+28   -4.9388851e+31    4.9404673e+31    0.0000000e+00
0359    3.4414599e-05    3.4506273e-05    3.4598434e-05    1.6072507e+28   -4.8438785e+31    4.8454859e+31    0.0000000e+00
0360    3.4598434e-05    3.4690602e-05    3.4783254e-05    1.6331730e+28   -4.7501244e+31    4.7517579e+31    0.0000000e+00
0361    3.4783254e-05    3.4875909e-05    3.4969060e-05    1.6595135e+28   -4.6578442e+31    4.6595038e+31    0.0000000e+00
0362    3.4969060e-05    3.5062214e-05    3.5155859e-05    1.6862792e+28   -4.5670519e+31    4.5687381e+31    0.0000000e+00
0363    3.5155859e-05    3.5249508e-05    3.5343655e-05    1.7134754e+28   -4.4778980e+31    4.4796118e+31    0.0000000e+00
